id,clave,variante,descripcion,informacion,disponible,marca,categoria,existencias,precioant,precio,destacado,orden_prod,orden_cat,createdat
1340,101126,Q3X,Tee Secundaria Prelude Armstrong |15/16.in 0.61 Mts (7328) Blanca Pieza,"Forma parte de la estructura para sostener plaflones y cielos falsos.

Ofrece una conexión y alineación fuerte, segura y precisa.

Confiable ante sismos por su sistema de suspensión Seismic Rx.

Fácil de instalar gracias a su estabilidad y resistencia por su perfil PeakForm.

Combate la oxidación con su revestimiento galvanizado por baño en caliente.

Cuenta con propiedades que resisten las altas temperaturas.",1 día,Armstrong,Suspension,0,,$58.94,FALSE,2,13,2026-06-01 17:24:31.207427
1341,101125,KD0,Tee Principal Prelude Armstrong|15/16.in 3.66 Mts (7300),"Tee Principal Prelude Armstrong 3.66 Mts. Es muy fácil de instalar ideal para plafones Armstrong o cualquiera de linea 15/16""

Medida: 3.66 Metros Largo
Linea: 15/16""",1 a 2 dias habiles,Armstrong,Suspension,0,,$368.69,FALSE,0,0,2026-06-01 17:24:31.207427
1343,TS91661,P26,Tee Secundaria Usg Centricitee |9/16.in .61  Mts Blanca Pieza,,1 a 3 días hábiles,,,0,,$99.40,FALSE,4,4,2026-06-01 17:24:31.207427
1344,TS916122,P26,Tee Secundaria Usg Centricitee | 9/16.in 1.22 Mts Blanca Pieza,,1 a 3 días hábiles,,,0,,$198.78,FALSE,0,0,2026-06-01 17:24:31.207427
1351,948075,A35,Cempanel Cemplank Cedar | 8 MM .30 x 3.66 Mts,"Plano fabricado en medidas estandarizadas con textura en relieve aparente a vetas de madera, ofreciendo una estética inigualable, se puede utilizar en interior y en exterior..",2 a 4 días hábiles,Cempanel,Cempanel,0,,$361.75,FALSE,0,0,2026-06-01 17:24:31.207427
1353,PLMFL916,UTB,Plafon Ligerplac Mayatex  |Caja con 6 pz,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mayatex
Linea: 9/16""
Contenido: Caja con 6 Piezas ",15 a 20 dias habiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$595.96,FALSE,0,0,2026-06-01 17:24:31.207427
1356,PLBO1516,ZUU,Plafon Ligerplac Ultra Bonampac |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Bonampac
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,0,0,2026-06-01 17:24:31.207427
1357,PLB1516,8OS,Plafon Ligerplac Ultra Brasilia  |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Brasilia
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.07,FALSE,2,2,2026-06-01 17:24:31.207427
1358,PLC1516,CN1,Plafon Ligerplac Ultra Cayro |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Cayro
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$682.60,FALSE,0,0,2026-06-01 17:24:31.207427
1359,PLD1516,1W9,Plafon Ligerplac Ultra Dunas |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Dunas
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,0,0,2026-06-01 17:24:31.207427
1360,PL4C1516,YGC,Plafon Ligerplac Ultra Esmeralda 4C  |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Esmeralda 4C 
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,0,0,2026-06-01 17:24:31.207427
1361,PLE641516,VNV,Plafon Ligerplac Ultra Esmeralda 64 |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Esmeralda 64
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,0,0,2026-06-01 17:24:31.207427
1362,PLE9C1516,XG6,Plafon Ligerplac Ultra Esmeralda 9C |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Esmeralda 9C
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,0,0,2026-06-01 17:24:31.207427
1368,PLEG1516,PC9,Plafon Ligerplac Ultra Estriado Grueso |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Estriado Grueso
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,3,3,2026-06-01 17:24:31.207427
1369,PLRE1516,OG8,Plafon Ligerplac Ultra Estriado|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Estriado
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,0,0,2026-06-01 17:24:31.207427
1371,PLG1516,8H0,Plafon Ligerplac Ultra Granoplac |Caja con 8 Piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Granoplac
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles  pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.02,FALSE,4,4,2026-06-01 17:24:31.207427
1372,PLM1516,4S6,Plafon Ligerplac Ultra Mayatex |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mayatex
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.08,FALSE,4,4,2026-06-01 17:24:31.207427
1373,PLME1516,YR6,Plafon Ligerplac Ultra Mediterraneo |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mediterraneo
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.07,FALSE,6,6,2026-06-01 17:24:31.207427
1374,PLMS1516,7OP,Plafon Ligerplac Ultra Mediterraneo Sol|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mediterraneo Sol 
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,16,16,2026-06-01 17:24:31.207427
1375,PLMF1516,ORS,Plafon Ligerplac Ultra Mimbrex Fino |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mimbrex Fino
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,4,4,2026-06-01 17:24:31.207427
1376,PLMG1516,PUN,Plafon Ligerplac Ultra Mimbrex Grueso |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mimbrex Grueso
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$666.67,FALSE,0,0,2026-06-01 17:24:31.207427
1377,PLMI1516,C4T,Plafon Ligerplac Ultra Mitla|Caja con 8  piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Mitla
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,0,0,2026-06-01 17:24:31.207427
1378,PLN1516,TZL,Plafon Ligerplac Ultra Napoles |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Napoles
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.07,FALSE,0,0,2026-06-01 17:24:31.207427
1379,PLNA1516,0H5,Plafon Ligerplac Ultra Navistuck|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Navistuck 
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,8,7,2026-06-01 17:24:31.207427
1380,PLO1516,A8Y,Plafon Ligerplac Ultra Opalo|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Opalo
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,10,8,2026-06-01 17:24:31.207427
1381,101395,YBV,Plafon Ligerplac Ultra Papel Mojado |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Papel Mojado
Linea: 15/16""
Contenido: Caja con 8 Piezas ",1 día hábil,Riho,Plafones y suspension,0,,$712.07,TRUE,119,0,2026-06-01 17:24:31.207427
1382,PLR1001516,70G,Plafon Ligerplac Ultra Riho 100 |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Riho 100
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.07,FALSE,120,0,2026-06-01 17:24:31.207427
1383,PLR1516,FOH,Plafon Ligerplac Ultra Rihotone 		|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Rihotone
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$712.07,FALSE,17,4,2026-06-01 17:24:31.207427
1384,PLS1516,MR7,Plafon Ligerplac Ultra Sahara |Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Sahara
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$839.20,FALSE,623,6,2026-06-01 17:24:31.207427
1385,PLT41516,LMA,Plafon Ligerplac Ultra Tableada |Caja 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Tableada
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,3,3,2026-06-01 17:24:31.207427
1386,PLT81516,W6S,Plafon Ligerplac Ultra Tableada 8	|Caja con 8 piezas,"LIGERPLAC®️ es nuestra linea de placas de yeso reforzadas con un monofilamento de vidrio. Son una perfecta opción para decorar los techos creando espacios llenos de luz y con una apariencia muy limpia. Además contamos con una calidad única en el mercado.

Modelo: Tableada 8
Linea: 15/16""
Contenido: Caja con 8 Piezas ",15 a 20 días hábiles pedido minimo 10 cajas,Riho,Plafones y suspension,0,,$895.37,FALSE,5,5,2026-06-01 17:24:31.207427
140,947579,26,Cempanel Adhepanel |12 MM 1.22 X 2.44 Mts,"Las placas de ADHEPANEL tienen una textura especialmente diseñada para recibir diferentes acabados, su uso va desde muros húmedos de baños y cocinas, fachadas y faldones; disponible con espesores de 8, 10 y 12 mm.",18 a 22 días hábiles pedido minimo de fabricacion 200 piezas,Cempanel,Cempanel,0,,"$1,290.23",FALSE,0,7,2026-06-01 17:24:31.207427
1418,101146,89,Redimix  USG|21.8 Kg,"El Compuesto Multiusos para Juntas Marca Redimix® se usa para embeber cinta de papel para juntas, acabar juntas de paneles de yeso y aplicar texturas sencillas a mano. También es ideal para aplicar la última capa en superficies de paneles de yeso y para laminar y reparar grietas en yeso interior y mampostería no expuesta a humedad.",1 día,Usg,Compuestos y cintas,0,,$473.27,FALSE,99,10,2026-06-01 17:24:31.207427
142,947709,26,Cempanel Adhepanel |8 MM 1.22 X 2.44 Mts,"Las placas de ADHEPANEL tienen una textura especialmente diseñada para recibir diferentes acabados, su uso va desde muros húmedos de baños y cocinas, fachadas y faldones; disponible con espesores de 8, 10 y 12 mm.",18 a 22 días hábiles pedido minimo de fabricacion 200 piezas,Cempanel,Cempanel,0,,$858.82,FALSE,1,10,2026-06-01 17:24:31.207427
1421,101219,UXR,Tablaroca  Ultralight |1/2.in 1.22 x 2.44," Tablaroca Ultralight USG ideal para muros y plafones interiores.

Medida:1.22 x 2.44 Mts
Espesor:1/2""
Uso: Interior ",1 día hábil,Usg,Tablaroca y durock,1000,,$197.20,FALSE,0,0,2026-06-01 17:24:31.207427
1422,502,GH1,Fulminante Calibre 22|Amarillo,"artuchos Industriales o fulminantes para fijaciones de alta velocidad, repetitivas y de gran volumen.

Calibre: 22 
Color:Rojo
Contenido: Caja con 100 Piezas  ",1 día,Gram bel,Sistemas de fijacion convencional.,0,,$259.99,FALSE,0,0,2026-06-01 17:24:31.207427
1423,101456,QCW,Plafon Texturey Toledo Panel Rey|.61 x 1.22,"Plafon de Yeso Texturey Toledo Panel Rey con Texturizado en color Blanco.

Uso: Interior 
Medida: .61 x 1.22 Mts 
Grosor: 1/2""",1 a 2 dias habiles,Panel Rey,Plafones y suspension,0,,$132.32,FALSE,0,0,2026-06-01 17:24:31.207427
1427,501,GH1,Fulminante Calibre 22|Rojo,"artuchos Industriales o fulminantes para fijaciones de alta velocidad, repetitivas y de gran volumen.

Calibre: 22 
Color:Rojo
Contenido: Caja con 100 Piezas  ",1 día,Gram bel,Sistemas de fijacion convencional.,0,,$259.99,FALSE,10,25,2026-06-01 17:24:31.207427
1428,101010,5PQ,Malla Autodherible  Fibra de Vidrio |10 x45,"Cinta Malla Autoadherible Importada ideal para el tratamiento de juntas en paneles de cemento.

Medidas:10 Cms Ancho x 45 Mts Largo 
Presentacion: 1 Rollo ",1 día hábil,Dipemsa,Compuestos y cintas,0,,$105.00,TRUE,9,0,2026-06-01 17:24:31.207427
1431,101060,MBJ,Esquinero Metalico Galvanizado |3.00 x 3.05 Mts C-26,,1 día hábil,Dipemsa,Perfiles galvanizados,0,,$41.92,FALSE,0,0,2026-06-01 17:24:31.207427
1433,101147,89,Redimix  USG|28 Kg,"El Compuesto Multiusos para Juntas Marca Redimix® se usa para embeber cinta de papel para juntas, acabar juntas de paneles de yeso y aplicar texturas sencillas a mano. También es ideal para aplicar la última capa en superficies de paneles de yeso y para laminar y reparar grietas en yeso interior y mampostería no expuesta a humedad.",1 día,Usg,Compuestos y cintas,0,,$673.61,FALSE,18,0,2026-06-01 17:24:31.207427
1435,MUSG,B17,Plafon Mars USG |.61 x .61  15/16,"Plafón de lana mineral con alto nivel de reflexión lumínica, que representa un ahorro en el uso de luz. Su composición ayuda a maximizar la contribución de contenido reciclado de la certificación LEED. Excelente desempeño acústico.

Material: Lana Mineral 
Medida: .61 x .61 Mts
Presentacion: Caja c/12 Piezas 
Linea 15/16"" ",1 a 3 dias habiles,Usg,Plafones y suspension,0,,"$6,446.84 ",FALSE,121,0,2026-06-01 17:24:31.207427
1439,PM1516,OYU,Plafon Millennia USG| .61 x .61  1516  Caja con 12 Piezas,"Plafón de lana mineral con textura fina que se adapta a las necesidades estéticas del lugar, proporcionando un excelente desempeño acústico.

Dimensiones: 0.61m x 0.61m

Espacios recomendados: Oficinas Administrativas, Áreas de conferencias, Bibliotecas y Recepciones.

",1 a 2 días hábiles.,Usg,Plafones y suspension,0,,"$4,477.77",FALSE,121,0,2026-06-01 17:24:31.207427
